title,platform,psd_URL,icon_URL,price,status
Overpass,PS4,https://psdeals.net/ua-store/game/2001231/overpass,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4008-CUSA15489_00-OPSIEE0000000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,949.00₴,0
Overpass 2,PS5,https://psdeals.net/ua-store/game/2657220/overpass-2,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6665-PPSA09849_00-OP20000000000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,499.00₴",0
Overpass 2 - Deluxe Edition,PS5,https://psdeals.net/ua-store/game/2657221/overpass-2-deluxe-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6665-PPSA09849_00-OP200DELUXE00001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,799.00₴",0
Phantom Spark,PS4,https://psdeals.net/ua-store/game/2821415/phantom-spark,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/UP2680-CUSA47016_00-0226433641075989/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Phantom Trigger,PS4,https://psdeals.net/ua-store/game/1513227/phantom-trigger,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0096-CUSA10810_00-PHANTOMTRIGGER00/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,819.00₴,0
Phar Lap - Horse Racing Challenge,PS4,https://psdeals.net/ua-store/game/1757869/phar-lap-horse-racing-challenge,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4116-CUSA09265_00-MCC2000000000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,049.00₴",0
Phasmophobia,PS5,https://psdeals.net/ua-store/game/2867686/phasmophobia,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7789-PPSA09030_00-5648706170853559/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,619.00₴,0
Phoenix Point,PS5 / PS4,https://psdeals.net/ua-store/game/2312999/phoenix-point,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP5326-PPSA05404_00-9921561187546216/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,999.00₴,0
Phoenotopia: Awakening,PS4,https://psdeals.net/ua-store/game/2223507/phoenotopia-awakening,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0881-CUSA28691_00-4791386475803192/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Pillar,PS4,https://psdeals.net/ua-store/game/7903/pillar,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2153-CUSA01698_00-PILLARPS4ENGMA14/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,299.00₴,0
Pillar Deluxe Edition,PS4,https://psdeals.net/ua-store/game/1469030/pillar-deluxe-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2153-CUSA01698_00-PILLARDELUXEMA18/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,359.00₴,0
Pillar Demo,PS4,https://psdeals.net/ua-store/game/167949/pillar-demo,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2153-CUSA01960_00-PILLARDEMOENMA14/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,БЕЗКОШТОВНО,0
Pillars of Eternity II: Deadfire - Ultimate Edition,PS4,https://psdeals.net/ua-store/game/1976777/pillars-of-eternity-ii-deadfire-ultimate-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0131-CUSA13480_00-PILLARDEADFIREVE/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,799.00₴",0
Pillars of Eternity: Complete Edition,PS4,https://psdeals.net/ua-store/game/1312569/pillars-of-eternity-complete-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4139-CUSA06880_00-PILLARSPS4MAIN00/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,499.00₴",0
Pilo and the Holobook,PS4,https://psdeals.net/ua-store/game/2957564/pilo-and-the-holobook,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/UP8203-CUSA53939_00-0421034598298132/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,419.00₴,0
Pilot Sports,PS5,https://psdeals.net/ua-store/game/2966428/pilot-sports,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1936-PPSA26505_00-0218080302401666/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Pine,PS4,https://psdeals.net/ua-store/game/2171242/pine,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2101-CUSA25240_00-7131422780451890/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,689.00₴,0
Pineview Drive - House of Horror,PS4,https://psdeals.net/ua-store/game/926819/pineview-drive-house-of-horror,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8935-CUSA03777_00-PINEVIEWPS4EU000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Pineview Drive - Joe's Diner Horror Bundle,PS4,https://psdeals.net/ua-store/game/946564/pineview-drive-joes-diner-horror-bundle,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8935-CUSA03777_00-PDJDBUNDLEPS4EU0/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,819.00₴,0
Pinku Kult: Hex Mortis,PS4,https://psdeals.net/ua-store/game/2392491/pinku-kult-hex-mortis,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP5791-CUSA34056_00-0009508705990026/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,299.00₴,0
Pinstripe,PS4,https://psdeals.net/ua-store/game/1451337/pinstripe,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2638-CUSA09662_00-0000000000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,479.00₴,0
Pirate Trails,PS5 / PS4,https://psdeals.net/ua-store/game/2929718/pirate-trails,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8701-PPSA28272_00-0280376016200549/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,159.00₴,0
Pistol Whip PS4 & PS5,PS5 / PS4,https://psdeals.net/ua-store/game/2549228/pistol-whip-ps4-ps5,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0168-PPSA12514_00-8544630145900913/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,999.00₴,0
Plague Road,PS4 / PS Vita,https://psdeals.net/ua-store/game/1518742/plague-road,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1580-CUSA09091_00-PLAGUEROADEUCBUY/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,489.00₴,0
Plague Universe Strategy Rpg Bundle,PS4,https://psdeals.net/ua-store/game/2025185/plague-universe-strategy-rpg-bundle,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1580-CUSA16348_00-3855698126912146/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,359.00₴,0
Planescape: Torment and Icewind Dale: Enhanced Editions,PS4,https://psdeals.net/ua-store/game/1930739/planescape-torment-and-icewind-dale-enhanced-editions,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0343-CUSA16053_00-IWDANDPSTCONSOLE/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,649.00₴",0
Plastomorphosis,PS4,https://psdeals.net/ua-store/game/2815187/plastomorphosis,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6138-CUSA48347_00-0002761353503289/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,299.00₴,0
Plastomorphosis,PS5,https://psdeals.net/ua-store/game/2815186/plastomorphosis,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6138-PPSA22429_00-0413546816108275/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,299.00₴,0
Platform 8,PS5 / PS4,https://psdeals.net/ua-store/game/2884864/platform-8,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/JP0122-PPSA24944_00-0678752PLATFORM8/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,129.00₴,0
Platform Gamer Maker,PS5,https://psdeals.net/ua-store/game/2882736/platform-gamer-maker,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8070-PPSA16741_00-0078230077200098/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,114.00₴,0
Platform Gamer Maker,PS4,https://psdeals.net/ua-store/game/2624832/platform-gamer-maker,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8070-CUSA43643_00-0981282227255302/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,159.00₴,0
Playstige Holiday Bundle,PS4,https://psdeals.net/ua-store/game/2314330/playstige-holiday-bundle,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8070-CUSA17557_00-0658306624905535/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,0
Plox Neon,PS4,https://psdeals.net/ua-store/game/1429165/plox-neon,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1226-CUSA11066_00-PLOXNEON00000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,259.00₴,0
Plumbers Don't Wear Ties: Definitive Edition,PS4,https://psdeals.net/ua-store/game/2740424/plumbers-dont-wear-ties-definitive-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6890-CUSA44678_00-0406059253052542/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Plumbers Don't Wear Ties: Definitive Edition,PS5,https://psdeals.net/ua-store/game/2740422/plumbers-dont-wear-ties-definitive-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6890-PPSA17949_00-0627234715882867/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Plunder Panic,PS5 / PS4,https://psdeals.net/ua-store/game/2560914/plunder-panic,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7182-PPSA10681_00-2244758333959402/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,0
Plutobi: The Dwarf Planet Tales,PS4,https://psdeals.net/ua-store/game/968657/plutobi-the-dwarf-planet-tales,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0908-CUSA06796_00-XGAMES01XG040100/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,489.00₴,0
Pneumata,PS4,https://psdeals.net/ua-store/game/2847226/pneumata,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3446-CUSA43983_00-0460722929033633/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,049.00₴",0
Pneumata,PS5,https://psdeals.net/ua-store/game/2841198/pneumata,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3446-PPSA17139_00-0634409280062260/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,049.00₴",0
Polybius,PS4,https://psdeals.net/ua-store/game/987793/polybius,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4461-CUSA06495_00-LLAMASOFTPLB0001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,549.00₴,0
Ponpu,PS4,https://psdeals.net/ua-store/game/2133780/ponpu,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1615-CUSA19373_00-0000000000000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,489.00₴,0
Praetorians - HD Remaster,PS4,https://psdeals.net/ua-store/game/2083849/praetorians-hd-remaster,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4365-CUSA24143_00-PRAETORIANSNEWEU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Purpose 1951,PS5,https://psdeals.net/ua-store/game/2857374/purpose-1951,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/UP2005-PPSA23608_00-PURPOSE1951GAME0/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,229.00₴,0
Pyramids and Aliens: Escape Room,PS5,https://psdeals.net/ua-store/game/2920277/pyramids-and-aliens-escape-room,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/UP8533-PPSA27945_00-0325547765477508/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,419.00₴,0
Pyre,PS4,https://psdeals.net/ua-store/game/1289309/pyre,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4484-CUSA05763_00-PYREGAME20170000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Quadroids,PS4,https://psdeals.net/ua-store/game/2733284/quadroids,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8208-CUSA44442_00-QUADR00GAMEEUR01/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,399.00₴,0
Quantum Replica,PS4,https://psdeals.net/ua-store/game/2200344/quantum-replica,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4293-CUSA24722_00-0924011560021288/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,0
Quern. Вечные мысли,PS5,https://psdeals.net/ua-store/game/2663812/quern-%D0%B2%D0%B5%D1%87%D0%BD%D1%8B%D0%B5-%D0%BC%D1%8B%D1%81%D0%BB%D0%B8,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3544-PPSA07282_00-7869073193382623/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Quriocity,PS5,https://psdeals.net/ua-store/game/2814439/quriocity,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8534-PPSA21781_00-0845649175857950/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Quriocity,PS4,https://psdeals.net/ua-store/game/2814438/quriocity,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8534-CUSA47841_00-0853265886059201/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
R-Type Dimensions EX,PS4,https://psdeals.net/ua-store/game/1684127/rtype-dimensions-ex,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2038-CUSA14559_00-RTYPEDIMENSIONSE/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,489.00₴,0
R-Type Final 3 Evolved,PS5,https://psdeals.net/ua-store/game/2583058/rtype-final-3-evolved,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1063-PPSA08395_00-0000000000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,499.00₴",0
R-Type® Final 2,PS4,https://psdeals.net/ua-store/game/2196567/rtype-final-2,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1063-CUSA25459_00-RTYPEFINAL200000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,199.00₴",0
R-Type® Final 2 Demo,PS4,https://psdeals.net/ua-store/game/2196571/rtype-final-2-demo,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1063-CUSA26339_00-RTYPEFINAL2DEMO0/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,БЕЗКОШТОВНО,0
RAD,PS4,https://psdeals.net/ua-store/game/1866487/rad,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0700-CUSA15267_00-RADTHEGAME000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
RAGE 2,PS4,https://psdeals.net/ua-store/game/1797076/rage-2,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1003-CUSA10300_00-RAGE02FULLGAME00/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,199.00₴",0
RAGE 2: Deluxe Edition,PS4,https://psdeals.net/ua-store/game/1797081/rage-2-deluxe-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1003-CUSA10300_00-RAGE02DLXEDITION/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,999.00₴",0
RAID: World War II,PS4,https://psdeals.net/ua-store/game/1357060/raid-world-war-ii,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3367-CUSA08490_00-RAIDWWIIVERRC001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,349.00₴",0
RAINBOW HIGH™: МОДНАЯ ЛИХОРАДКА,PS5 / PS4,https://psdeals.net/ua-store/game/2654801/rainbow-high-%D0%BC%D0%BE%D0%B4%D0%BD%D0%B0%D1%8F-%D0%BB%D0%B8%D1%85%D0%BE%D1%80%D0%B0%D0%B4%D0%BA%D0%B0,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3678-PPSA08504_00-RAINBOWHIGHSIEE1/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,199.00₴",0
RAZED,PS4,https://psdeals.net/ua-store/game/1684126/razed,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4293-CUSA11422_00-RAZED00000000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,0
RC Airplane Challenge,PS5 / PS4,https://psdeals.net/ua-store/game/2320169/rc-airplane-challenge,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3150-PPSA04106_00-RCAC0V00100000E5/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,489.00₴,0
REMATCH,PS5,https://psdeals.net/ua-store/game/2957945/rematch,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2566-PPSA23770_00-REMATCH000000PS5/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,799.00₴,0
REMATCH - ELITE EDITION,PS5,https://psdeals.net/ua-store/game/2957943/rematch-elite-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2566-PPSA23770_00-REMATCHULTIMATE0/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,349.00₴",0
REMATCH - PRO EDITION,PS5,https://psdeals.net/ua-store/game/2957944/rematch-pro-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2566-PPSA23770_00-REMATCHDELUXE000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,049.00₴",0
REPLAY: VHS is not dead,PS4,https://psdeals.net/ua-store/game/72072/replay-vhs-is-not-dead,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4115-CUSA02692_00-SCEEREPLAYVHSISN/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,0
REPLICA,PS4,https://psdeals.net/ua-store/game/2366404/replica,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0122-CUSA28156_00-0000000000000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,159.00₴,0
RESEARCH and DESTROY,PS5,https://psdeals.net/ua-store/game/2376979/research-and-destroy,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1465-PPSA03460_00-7520853534785112/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
RESEARCH and DESTROY,PS4,https://psdeals.net/ua-store/game/2376974/research-and-destroy,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4947-CUSA23989_00-6793455218007209/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
RESIDENT EVIL 2,PS5 / PS4,https://psdeals.net/ua-store/game/2397454/resident-evil-2,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0102-PPSA04289_00-BH2R000000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,199.00₴",0
RESIDENT EVIL 2 Deluxe Edition,PS5 / PS4,https://psdeals.net/ua-store/game/2397455/resident-evil-2-deluxe-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0102-PPSA04289_00-BH20000DELUXE001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,499.00₴",0
RESIDENT EVIL 3,PS5 / PS4,https://psdeals.net/ua-store/game/2397456/resident-evil-3,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0102-PPSA03953_00-BH3ROFF000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,199.00₴",0
RESIDENT EVIL 5,PS4,https://psdeals.net/ua-store/game/799449/resident-evil-5,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0102-CUSA04284_00-RE5HDPS400000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
RESIDENT EVIL 7 biohazard,PS5 / PS4,https://psdeals.net/ua-store/game/2397457/resident-evil-7-biohazard,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0102-PPSA04401_00-BH70000000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
RESIDENT EVIL 7 biohazard Gold Edition,PS5 / PS4,https://psdeals.net/ua-store/game/2397451/resident-evil-7-biohazard-gold-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0102-PPSA04405_00-BH7G000000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,199.00₴",0
RESIDENT EVIL REVELATIONS,PS4,https://psdeals.net/ua-store/game/1312570/resident-evil-revelations,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0102-CUSA06212_00-RERHDPS400000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
RESOGUN™,PS4 / PS3 / PS Vita,https://psdeals.net/ua-store/game/7966/resogun,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP9000-CUSA00005_00-RESOGUN000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,419.00₴,0
RESONANCE OF FATE 4K/HD EDITION,PS4,https://psdeals.net/ua-store/game/1666671/resonance-of-fate-4khd-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP5383-CUSA13826_00-ENDOFETERNITY000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,109.00₴",0
RETSNOM,PS4,https://psdeals.net/ua-store/game/785144/retsnom,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1709-CUSA05390_00-RETSNOM123456789/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,149.00₴,0
REUS - Deluxe Edition,PS4,https://psdeals.net/ua-store/game/866441/reus-deluxe-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4541-CUSA04667_00-REUSDELUXEEUPS40/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,589.00₴,0
REVEIL,PS5,https://psdeals.net/ua-store/game/2718780/reveil,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8923-PPSA17538_00-0786480995656680/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
REVEIL - Funhouse Edition,PS5,https://psdeals.net/ua-store/game/2718781/reveil-funhouse-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8923-PPSA17538_00-REVEILFUNHOUSE5E/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,879.00₴,0
REYNATIS,PS5 / PS4,https://psdeals.net/ua-store/game/2847932/reynatis,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1063-PPSA20723_00-REYNATISPS5EU000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,799.00₴",0
REYNATIS Digital Deluxe Edition,PS5 / PS4,https://psdeals.net/ua-store/game/2847933/reynatis-digital-deluxe-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1063-PPSA20723_00-DIGITALDELUXEEDI/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"2,299.00₴",0
RICK AND MORTY: VIRTUAL RICK-ALITY,PS4,https://psdeals.net/ua-store/game/1493056/rick-and-morty-virtual-rickality,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0149-CUSA09988_00-RICKMORTYVR00000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,949.00₴,0
RICO,PS4,https://psdeals.net/ua-store/game/1749136/rico,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4034-CUSA11248_00-RICO000000000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
RIDE,PS4,https://psdeals.net/ua-store/game/7816/ride,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4356-CUSA01558_00-RIDEFULLGAME0000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
RIDE 3,PS4,https://psdeals.net/ua-store/game/1660721/ride-3,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4356-CUSA10100_00-RIDE3FULLGAME000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,199.00₴",0
